# Rame (Cu) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: fcu2_usb2000_spettrogramma_20260921_164106,
# selezione: media delle 8 righe piu intense in 500-560 nm (su 26),
# integrazione: 200 ms · rumore: 0.26 conteggi,
# fondo strumentale sottratto; punte di 1-2 pixel rimosse,
# cancellato Na a 589 nm +-5 nm (c'era un picco da 135 conteggi),
# cancellato K a 768 nm +-7 nm (c'era un picco da 9 conteggi),
wavelength_nm,intensity_counts
407.47,3.45125
407.831,3.7175
408.193,3.07125
408.554,3.23375
408.916,3.08875
409.277,3.53875
409.639,3.1875
410,3.25875
410.361,3.3
410.723,3.1575
411.084,3.42125
411.445,3.725
411.806,4.0125
412.168,3.79625
412.529,3.9125
412.89,4.7
413.251,3.965
413.612,3.70125
413.973,3.85
414.333,3.96875
414.694,4.1375
415.055,4.3775
415.416,4.2
415.776,4.375
416.137,4.79375
416.498,4.39375
416.858,4.4375
417.219,4.50125
417.579,4.56125
417.94,4.44625
418.3,4.43875
418.66,4.7
419.021,4.475
419.381,4.46375
419.741,4.23875
420.101,4.59
420.462,5.3825
420.822,5.62625
421.182,5.02625
421.542,5.0825
421.902,5.37125
422.262,5.5525
422.622,4.9525
422.981,3.9525
423.341,3.97
423.701,4.6875
424.061,5.14
424.42,5.2825
424.78,5.14375
425.14,4.95
425.499,4.8375
425.859,5.2375
426.218,5.5525
426.577,6.59125
426.937,8.075
427.296,8.755
427.656,8.66375
428.015,9.29375
428.374,10.24813
428.733,9.95688
429.092,9.1025
429.451,9.45625
429.81,9.1025
430.169,8.63875
430.528,8.29375
430.887,8.09375
431.246,8.82
431.605,9.1225
431.964,9.08125
432.322,9.4525
432.681,9.55875
433.04,9.4
433.398,9.5
433.757,9.01375
434.115,8.815
434.474,8.8475
434.832,8.2825
435.191,8.10625
435.549,7.31688
435.908,7.76875
436.266,7.63375
436.624,7.9675
436.982,8.0075
437.34,8.64375
437.698,8.56
438.056,9.2475
438.414,9.01375
438.772,9.67
439.13,9.72125
439.488,9.5875
439.846,9.93125
440.204,9.6825
440.562,10.2925
440.919,9.79375
441.277,9.58125
441.635,9.67875
441.992,9.5575
442.35,9.49625
442.707,10.45625
443.065,10.48125
443.422,10.495
443.779,10.51875
444.137,9.93125
444.494,9.655
444.851,9.37
445.209,10.045
445.566,10.95625
445.923,10.04375
446.28,9.675
446.637,9.5225
446.994,9.545
447.351,9.73125
447.708,9.545
448.065,9.175
448.421,8.82625
448.778,8.6025
449.135,8.96
449.492,9.1325
449.848,9.165
450.205,9.3775
450.561,9.83
450.918,9.5575
451.274,9.08375
451.631,9.25625
451.987,9.90125
452.344,10.06
452.7,10.02
453.056,10.095
453.412,9.95
