# Boro (B) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: fb2_usb2000_spettrogramma_20260921_163915
# selezione: media delle 12 righe piu intense in 510-555 nm (su 20)
# integrazione: 200 ms · rumore: 0.26 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato Na a 589 nm +-5 nm (c'era un picco da 4 conteggi)
wavelength_nm,intensity_counts
581.188,57.31200
581.528,56.91117
581.868,52.30700
582.207,50.20950
582.547,51.02033
582.887,50.96200
583.227,50.34617
583.567,49.84367
583.906,48.10283
584.246,45.76824
584.585,43.70663
584.925,42.60787
585.264,40.63043
585.604,39.20864
585.943,38.17953
586.283,37.16231
586.622,35.81363
586.961,34.13487
587.300,32.73433
587.640,31.64088
587.979,30.55353
588.318,28.69298
588.657,27.97376
588.996,26.45523
589.335,25.32974
589.674,24.12192
590.013,22.92392
590.351,21.85384
590.690,20.75900
591.029,19.20486
591.367,18.33082
591.706,16.55751
592.045,15.56184
592.383,14.44797
592.722,12.98682
593.060,12.40483
593.399,12.70020
593.737,13.08190
594.075,12.49117
594.413,12.43033
594.752,12.14533
595.090,11.63950
595.428,11.92450
595.766,12.06200
596.104,11.73617
596.442,12.11950
596.780,11.49200
597.118,11.56533
597.456,12.12450
597.794,12.08283
598.131,11.63617
598.469,12.05617
598.807,12.95200
599.144,13.62033
599.482,13.79783
599.819,14.52367
600.157,14.25367
600.494,14.32367
600.832,14.90700
601.169,15.23117
601.506,15.11950
601.844,15.15783
602.181,14.89367
602.518,15.49450
602.855,14.71117
603.192,14.41867
603.529,14.58033
603.866,13.99033
604.203,13.88200
604.540,13.01700
604.877,12.75117
605.214,12.78867
605.551,11.93700
605.887,12.02200
606.224,11.28700
606.561,10.58617
606.897,10.95617
607.234,10.19950
607.570,9.99950
607.907,9.87783
608.243,10.00367
608.580,10.01117
608.916,8.52533
609.252,8.56283
609.588,8.90783
609.924,9.15117
610.260,8.82617
610.597,8.44117
610.933,8.67700
611.269,8.29450
611.605,8.41617
611.941,8.17450
612.276,8.03700
612.612,7.89783
612.948,9.01283
613.284,8.49867
613.619,8.50367
613.955,9.15700
614.290,8.59367
614.626,8.09867
614.962,6.82325
615.297,8.02100
615.632,8.67808
615.968,9.38875
616.303,12.41867
616.638,12.88200
616.973,13.21450
617.309,13.79700
617.644,13.81950
617.979,14.61033
618.314,14.58367
618.649,14.97700
618.984,15.14200
619.319,15.36783
619.653,15.29200
619.988,14.30283
620.323,14.71033
620.658,14.38200
620.992,14.27783
621.327,13.83950
621.662,13.13117
621.996,13.35783
622.331,11.19492
622.665,10.44425
622.999,11.06450
623.334,10.60283
623.668,10.56867
624.002,10.43533
624.336,9.99950
624.671,9.77367
625.005,9.89033
625.339,9.61617
625.673,9.15117
626.007,8.79950
626.341,8.73283
626.675,8.46450
627.008,8.07867
627.342,8.14283
627.676,7.57450
628.010,7.54450
628.343,7.44367
628.677,6.83533
629.010,6.72033
629.344,7.06617
629.677,7.50783
630.011,6.86617
630.344,7.02617
630.678,7.10200
631.011,6.72283
631.344,6.44367
631.677,6.49783
632.010,6.46200
632.343,6.74367
632.677,7.08950
633.010,7.17283
633.342,7.35200
633.675,7.63617
634.008,7.88950
634.341,8.04200
634.674,7.37867
635.007,7.78617
635.339,8.08617
635.672,8.50950
636.005,8.63867
636.337,9.48617
636.670,9.62033
637.002,10.62367
637.334,10.20200
637.667,10.53783
637.999,10.64283
638.331,11.37033
638.664,11.49533
