# Calcio (Ca) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: nightca_usb2000_spettrogramma_20260921_231521
# selezione: media delle 2 righe piu intense in 615-630 nm (su 14)
# integrazione: 800 ms · rumore: 0.93 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato Na a 589 nm +-5 nm (c'era un picco da 1202 conteggi)
# cancellato K a 768 nm +-7 nm (c'era un picco da 47 conteggi)
wavelength_nm,intensity_counts
597.456,10.30900
597.794,11.45400
598.131,10.75900
598.469,12.09400
598.807,14.38900
599.144,13.77900
599.482,12.02900
599.819,15.00900
600.157,14.66900
600.494,13.02900
600.832,13.23400
601.169,14.97900
601.506,16.46400
601.844,16.05400
602.181,15.14400
602.518,18.46900
602.855,12.93900
603.192,13.18400
603.529,14.11900
603.866,14.63900
604.203,15.03900
604.540,13.72900
604.877,13.46900
605.214,14.88400
605.551,11.73400
605.887,13.14900
606.224,10.11900
606.561,10.30900
606.897,11.35400
607.234,10.07900
607.570,10.20900
607.907,9.88400
608.243,9.91900
608.580,10.32400
608.916,10.32400
609.252,16.61500
609.588,13.11900
609.924,13.11900
610.260,9.41900
610.597,9.52900
610.933,13.15900
611.269,12.93900
611.605,14.30900
611.941,13.12900
612.276,16.44400
612.612,16.90400
612.948,17.16400
613.284,16.25900
613.619,17.80400
613.955,18.42900
614.290,18.42900
614.626,26.87500
614.962,26.87500
615.297,31.94400
615.632,28.66400
615.968,31.94400
616.303,31.62400
616.638,32.58400
616.973,34.49900
617.309,34.49900
617.644,68.77800
617.979,45.17900
618.314,45.17900
618.649,47.96900
618.984,54.51900
619.319,55.15900
619.653,55.19400
619.988,63.04900
620.323,66.16900
620.658,63.08900
620.992,67.00900
621.327,66.91400
621.662,68.09900
621.996,70.10900
622.331,63.08400
622.665,61.84300
622.999,60.69900
623.334,63.13900
623.668,72.70400
624.002,72.17900
624.336,71.41900
624.671,69.51400
625.005,70.01900
625.339,66.02900
625.673,61.52400
626.007,59.18400
626.341,51.95400
626.675,44.41400
627.008,36.13400
627.342,36.83400
627.676,28.28400
628.010,25.88900
628.343,25.51400
628.677,15.63900
629.010,14.21900
629.344,15.05900
629.677,18.13400
630.011,7.20400
630.344,8.50900
630.678,7.70400
631.011,7.26900
631.344,6.67900
631.677,6.46900
632.010,4.72900
632.343,5.67900
632.677,6.83900
633.010,5.30400
633.342,3.54400
633.675,4.57400
634.008,4.61900
634.341,4.57900
634.674,3.56900
635.007,5.62400
635.339,4.75900
635.672,4.86900
636.005,4.16900
636.337,5.40900
636.670,3.30900
637.002,5.26400
637.334,4.01900
637.667,3.52400
637.999,3.87400
638.331,5.30400
638.664,4.13400
638.996,4.72400
639.328,4.82400
639.660,5.19400
639.992,6.93400
640.324,8.35900
640.656,4.72400
640.988,4.03900
641.320,4.12900
641.652,6.15900
641.983,6.90900
642.315,6.31400
642.647,7.36400
642.978,5.30400
643.310,5.21400
643.641,5.46400
643.973,5.99400
644.304,7.47400
644.636,6.65900
644.967,7.35900
645.298,7.44400
645.630,7.89400
645.961,7.98400
646.292,6.34900
646.623,7.01400
646.954,9.53400
647.285,8.27900
647.616,21.69100
647.947,14.43900
648.278,4.83400
648.609,4.83400
648.940,4.58400
649.270,2.77400
649.601,3.05400
649.932,4.07400
650.262,3.71400
650.593,3.74900
650.923,4.00400
651.254,2.95400
651.584,0.87900
651.915,0.60900
652.245,3.20900
652.575,3.20900
652.905,3.20900
653.236,-2.15100
653.566,0.06900
653.896,1.88900
654.226,2.44400
654.556,2.62400
654.886,1.99900
655.216,3.19400
655.546,1.92400
655.875,1.36400
656.205,0.27900
656.535,1.55400
656.865,1.70400
657.194,1.18900
657.524,1.28400
657.853,1.42400
658.183,1.54400
658.512,2.88400
658.842,1.13400
659.171,1.55400
659.500,0.29400
659.830,2.38400
660.159,3.11900
660.488,1.79900
660.817,2.48400
661.146,1.50400
661.475,2.23400
661.804,13.15400
662.133,12.82900
662.462,11.87800
662.791,-0.15600
663.120,0.71900
663.448,1.39400
663.777,1.59400
664.106,1.67400
664.434,1.27900
664.763,1.58400
665.091,0.17900
665.420,1.46900
665.748,2.13400
666.077,0.59900
666.405,1.58900
666.733,3.50900
667.062,0.54900
667.390,-0.28600
667.718,-0.15100
668.046,0.21900
668.374,0.77900
668.702,1.65400
669.030,1.72900
669.358,4.49400
669.686,-0.23100
670.014,-1.40100
670.341,0.41400
670.669,0.80900
670.997,1.55900
671.324,-0.05100
671.652,-0.10600
671.980,1.19400
672.307,-0.67100
672.634,0.83900
672.962,0.57900
673.289,1.26900
673.616,-1.08100
673.944,-0.57100
674.271,0.80900
674.598,1.54900
674.925,1.03900
675.252,-0.64100
675.579,1.22900
675.906,0.75400
676.233,2.30900
676.560,1.66900
676.887,2.34400
677.214,1.66900
677.540,-6.40100
677.867,-2.66600
678.194,-2.53600
678.520,0.30400
678.847,-0.23100
679.173,-0.68100
679.500,-0.53100
679.826,-0.21100
680.153,0.21400
680.479,0.14400
680.805,1.51900
