# Sodio (Na) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: napiudidimiopartesopra_usb2000_spettrogramma_20260922_000450
# selezione: media delle 57 righe piu intense in 585-595 nm (su 57)
# integrazione: 30 ms · rumore: 0.17 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato K a 768 nm +-7 nm (c'era un picco da 156 conteggi)
wavelength_nm,intensity_counts
390.425,0.72947
390.789,0.72928
391.153,0.60479
391.516,0.52394
391.880,0.59327
392.243,0.83870
392.606,1.01369
392.970,1.57251
393.333,2.54775
393.697,3.71743
394.060,4.88726
394.423,5.43763
394.786,5.43961
395.149,5.27643
395.512,4.39229
395.875,3.45618
396.238,2.56527
396.601,1.86703
396.964,1.48180
397.327,1.29250
397.690,1.10623
398.053,1.00885
398.415,0.96179
398.778,1.00719
399.140,0.94394
399.503,0.94927
399.866,0.90597
400.228,1.00103
400.591,0.98360
400.953,1.01025
401.315,1.12038
401.678,1.37354
402.040,1.85631
402.402,3.90129
402.765,8.29089
403.127,15.39573
403.489,24.71582
403.851,31.96517
404.213,32.48276
404.575,32.26097
404.937,27.64740
405.299,21.15604
405.661,15.11590
406.023,9.81618
406.385,5.80924
406.746,1.46670
407.108,-0.51681
407.470,1.20289
407.831,1.09924
408.193,1.15265
408.554,1.06594
408.916,0.98902
409.277,1.02518
409.639,0.91448
410.000,0.84625
410.361,0.92565
410.723,0.89342
411.084,0.99245
411.445,0.90181
411.806,1.00375
412.168,1.04734
412.529,1.19073
412.890,1.18884
413.251,1.24343
413.612,1.85159
413.973,2.67484
414.333,11.79304
414.694,19.72146
415.055,28.51859
415.416,30.85161
415.776,30.77618
416.137,30.23831
416.498,25.06427
416.858,21.46300
417.219,21.15314
417.579,21.37038
417.940,25.15895
418.300,35.71214
418.660,48.02199
419.021,59.06768
419.381,59.90171
419.741,59.56729
420.101,53.01251
420.462,41.04372
420.822,28.96530
421.182,19.84951
421.542,12.57670
421.902,7.71475
422.262,4.84124
422.622,3.16611
422.981,2.75432
423.341,2.70435
423.701,3.24393
424.061,5.23887
424.420,8.55599
424.780,13.59554
425.140,19.98322
425.499,24.99638
425.859,27.65545
426.218,27.70491
426.577,27.42868
426.937,24.50096
427.296,20.18976
427.656,9.19039
428.015,2.22227
428.374,7.65962
428.733,7.35566
429.092,7.18925
429.451,7.12043
429.810,6.86061
430.169,6.43290
430.528,5.75224
430.887,5.26237
431.246,5.28354
431.605,5.66703
431.964,7.43077
432.322,10.08435
432.681,12.99261
433.040,14.29483
433.398,14.34775
433.757,14.06733
434.115,12.33409
434.474,10.07842
434.832,7.74096
435.191,5.84654
435.549,3.18403
435.908,2.84866
436.266,2.36292
436.624,2.11548
436.982,2.14061
437.340,2.50383
437.698,3.55239
438.056,5.50818
438.414,7.54987
438.772,8.72165
439.130,8.79281
439.488,8.73536
439.846,7.50272
440.204,5.97074
440.562,5.04413
440.919,4.30699
441.277,3.84543
441.635,3.53065
441.992,3.44522
442.350,3.30786
442.707,3.10604
443.065,2.62171
443.422,2.25300
443.779,1.92759
444.137,1.76127
444.494,1.48086
444.851,1.29934
445.209,1.28741
445.566,1.15869
445.923,1.20981
446.280,1.26507
446.637,1.28482
446.994,1.37193
447.351,1.84509
447.708,3.49653
448.065,7.62989
448.421,14.90249
448.778,24.58760
449.135,30.74506
449.492,30.93865
449.848,30.87225
450.205,26.72422
450.561,22.58952
450.918,17.48389
451.274,13.06444
451.631,9.83532
451.987,7.55232
452.344,5.88238
452.700,5.40536
453.056,5.34904
453.412,5.66708
453.768,6.21494
454.125,6.38557
454.481,6.33903
454.837,5.74643
455.193,4.66064
455.549,3.45426
455.904,2.57110
456.260,1.88525
456.616,1.28053
456.972,1.00896
457.328,0.88447
457.683,0.82956
458.039,0.94481
458.395,1.12154
458.750,1.29311
459.106,1.51766
459.461,1.53145
459.817,1.49941
460.172,1.38025
460.527,1.29441
460.883,1.20006
461.238,1.11144
461.593,1.12948
461.948,1.14607
462.303,1.25928
462.659,1.25923
463.014,1.32727
463.369,1.45225
463.724,1.64882
464.079,1.95209
464.433,3.56764
464.788,10.91330
465.143,31.90269
465.498,65.72760
465.852,96.09040
466.207,98.21314
466.562,98.02304
466.916,91.13483
467.271,68.02164
467.625,50.19152
467.980,35.49054
468.334,23.29392
468.688,14.36299
469.043,8.75695
469.397,5.97317
469.751,4.81128
470.106,4.17611
470.460,3.81815
470.814,3.18315
471.168,2.84676
471.522,2.56393
471.876,2.24904
472.230,2.10901
472.584,2.13603
472.937,2.53904
473.291,4.69292
473.645,9.48825
473.999,16.87865
474.352,24.21481
474.706,25.22061
475.060,25.22771
475.413,23.69865
475.767,19.01269
476.120,14.21743
476.473,10.74951
476.827,7.61689
477.180,5.28992
477.533,3.81513
477.887,2.84486
478.240,2.45165
478.593,2.25339
478.946,2.28437
479.299,2.33438
479.652,2.40023
480.005,2.49658
480.358,2.63065
480.711,2.70531
481.064,2.88439
481.416,3.04231
481.769,3.13367
482.122,3.16477
482.474,3.21322
482.827,3.21098
483.180,3.29236
483.532,3.32609
483.885,3.41665
484.237,3.51598
484.589,3.48759
484.942,3.55982
485.294,3.58373
485.647,3.76320
485.999,3.94475
486.351,4.20374
486.703,4.39404
487.055,4.48157
487.407,4.55668
487.759,4.58185
488.111,4.56539
488.463,4.63166
488.815,4.73356
489.167,4.80911
489.519,4.85838
489.870,5.01855
490.222,5.03563
490.574,5.06639
490.925,5.09360
491.277,5.11383
491.628,4.90842
491.980,5.65589
492.331,5.86920
492.683,6.15687
493.034,6.56510
493.385,6.72382
493.737,6.91377
494.088,7.11116
494.439,7.18956
494.790,7.50825
495.141,8.10674
495.492,10.39234
495.843,24.77811
496.194,97.30620
496.545,241.50883
496.896,450.80547
497.247,660.56056
